item_index,rarity_raw,rarity_plus_one,maxStack,icon,iconColor,bottle,buyPrice,sellPrice,type,decoID,equipType,isGz,name_ptr,name,description_ptr,description
5564,3,4,99,43,8,0,1000,50,7,1922,1,0,0x008D34AB,Snow Res 2 SC8,0x00928CE8,A Haven Poogie Decoration.\nCompatible with all outfits.
5565,3,4,99,43,8,0,1000,50,7,1923,1,0,0x008D34BA,Snow Res 2 SC9,0x00928D20,A Haven Poogie Decoration.\nCompatible with all outfits.
5566,3,4,99,43,8,0,1000,50,7,1924,1,0,0x008D34C9,BombBoost 2 SC5,0x00928D58,A Haven Poogie Decoration.\nCompatible with all outfits.
5567,3,4,99,43,8,0,1000,50,7,1925,1,0,0x008D34D9,BombBoost 2 SC6,0x00928D90,A Haven Poogie Decoration.\nCompatible with all outfits.
5568,3,4,99,43,8,0,1000,50,7,1926,1,0,0x008D34E9,BombBoost 2 SC7,0x00928DC8,A Haven Poogie Decoration.\nCompatible with all outfits.
5569,3,4,99,43,8,0,1000,50,7,1927,1,0,0x008D34F9,BombBoost 2 SC8,0x00928E00,A Haven Poogie Decoration.\nCompatible with all outfits.
5570,3,4,99,43,8,0,1000,50,7,1928,1,0,0x008D3509,BombBoost 2 SC9,0x00928E38,A Haven Poogie Decoration.\nCompatible with all outfits.
5571,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3519,Caesius Tkt: Head,0x00928E70,Instructions on forging the\nCaesius armor. Bring them to\nthe Smithy!
5572,4,5,99,37,0,0,0,0,0,0,0,0,0x008D352B,Caesius Tkt: Chest,0x00928EB5,Instructions on forging the\nCaesius armor. Bring them to\nthe Smithy!
5573,4,5,99,37,0,0,0,0,0,0,0,0,0x008D353E,Caesius Tkt: Arms,0x00928EFA,Instructions on forging the\nCaesius armor. Bring them to\nthe Smithy!
5574,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3550,Caesius Tkt: Waist,0x00928F3F,Instructions on forging the\nCaesius armor. Bring them to\nthe Smithy!
5575,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3563,Caesius Tkt: Legs,0x00928F84,Instructions on forging the\nCaesius armor. Bring them to\nthe Smithy!
5576,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3575,Gero Gladius Tkt,0x00928FC9,Instructions on forging the\nGelo Gladius. Bring them to\nthe Smithy!
5577,4,5,99,37,10,0,0,0,0,0,0,0,0x008D3586,Urnagladius Tkt,0x0092900D,Instructions on forging the\nUrna Gladius. Bring them to\nthe Smithy!
5578,4,5,99,37,10,0,0,0,0,0,0,0,0x008D3596,Sedum Ticket,0x00929051,Instructions on forging the\nMarcus Triton. Bring them to\nthe Smithy!
5579,4,5,99,37,0,0,0,0,0,0,0,0,0x008D35A3,Purum Ticket,0x00929096,Instructions on forging the\nMarcus Purus. Bring them to\nthe Smithy!
5580,4,5,99,37,10,0,0,0,0,0,0,0,0x008D35B0,Fame S Ticket,0x009290DA,Instructions on forging the\nFamous Sphere. Bring them to\nthe Smithy!
5581,4,5,99,37,10,0,0,0,0,0,0,0,0x008D35BE,Calypso S Ticket,0x0092911F,Instructions on forging the\nCharybdis Sphere. Bring them\nto the Smithy!
5582,4,5,99,37,10,0,0,0,0,0,0,0,0x008D35CF,Kano A Ticket,0x00929167,Instructions on forging\nthe Treasured Penance.\nBring them to the Smithy!
5583,4,5,99,37,0,0,0,0,0,0,0,0,0x008D35DD,Argum S Ticket,0x009291B0,Instructions on forging the\nChained Sphere. Bring them\nto the Smithy!
5584,4,5,99,37,0,0,0,0,0,0,0,0,0x008D35EC,Latin S Ticket,0x009291F6,Instructions on forging the\nAntique Sphere. Bring them\nto the Smithy!
5585,4,5,99,37,0,0,0,0,0,0,0,0,0x008D35FB,Urbelkana Ticket,0x0092923C,Instructions on forging the\nBattling Berkana. Bring them\nto the Smithy!
5586,4,5,99,27,2,0,0,0,0,0,0,0,0x008D360C,Ancient Quartz,0x0010C18B,太古の職人が加工を施したと\nされる晶石。失われた技術を\n使用しており、再現は不可能。
5587,4,5,99,27,4,0,0,0,0,0,0,0,0x008D361B,Corum Steel,0x0010C1DE,電流を通すと発熱する鋼石。\n高電圧をかければ肉も焼け\nるほど。
5588,4,5,99,33,4,0,0,0,0,0,0,0,0x008D3627,Megolum Wire,0x0010C21B,より高熱が出るようコルム鋼\n石を加工した鋼線。非常に丈\n夫で焼き切れることはない。
5589,4,5,99,24,3,0,0,0,0,0,0,0,0x008D3634,Onness Fluid,0x0010C26C,常温でも固体化する液体。\n触れた物質の温度を奪う\n性質がある。
5590,4,5,99,38,1,0,0,0,0,0,0,0,0x008D3641,Sword Fragment,0x0010C2A9,砕けた剣の欠片。\n砕けても鋭さは失われず、\n熱を帯びている。
5591,4,5,99,33,5,0,0,0,0,0,0,0,0x008D3650,Purple Icicle,0x0010C2E4,古の毒を閉じ込めた氷柱。\n溶け出した水は非常に危険。
5592,4,5,99,27,0,0,0,0,0,0,0,0,0x008D365E,Starlit Crystal,0x0010C318,光る粒子を含んだ結晶体。\n贈り物にしても喜ばれる。
5593,4,5,99,27,1,0,0,0,0,0,0,0,0x008D366E,Scrlt Drgnsteel,0x0010C34A,どこからも採掘した記録がな\nい深緋の金属。龍の属性を\n帯びている。
5594,4,5,99,27,1,0,0,0,0,0,0,0,0x008D367E,Ghost Iron,0x0010C38B,どんなに屈強な鬼でもこの金\n属で作られた棒で叩かれると\n泣きだすと言われる謎の鉱石。
5595,4,5,99,37,1,0,0,0,0,0,0,0,0x008D3689,Guild Banner,0x0010C3DE,ハンターズギルドに認められ\nたハンターにのみ挙げること\nが許される伝説のバナー。
5596,4,5,99,27,3,0,0,0,0,0,0,0,0x008D3696,Mallow Caldite,0x00929284,An ore said to contain the\npower of flame. Its color\nchanges with viewing angle.
5597,4,5,99,27,2,0,0,0,0,0,0,0,0x008D36A5,Judas Caldite,0x009292D5,An ore said to contain the\npower of flame. Its color\nchanges with viewing angle.
5598,4,5,99,37,10,0,0,0,0,0,0,0,0x008D36B3,Black Fest Mem.,0x00929326,Awarded to those who have\nhoned their skills in the\nHunter Fest.
5599,4,5,99,37,10,0,0,0,0,0,0,0,0x008D36C3,White Fest Mem.,0x00929367,Awarded to those who have\nhoned their skills in the\nHunter Fest.
5600,4,5,99,37,2,0,0,0,0,0,0,0,0x008D36D3,Fest Echo V,0x009293A8,Awarded to those who have\nhoned their skills in the\nHunter Fest.
5601,4,5,99,37,2,0,0,0,0,0,0,0,0x008D36DF,Fest Echo VI,0x009293E9,Awarded to those who have\nhoned their skills in the\nHunter Fest.
5602,4,5,99,37,2,0,0,0,0,0,0,0,0x008D36EC,Fest Echo VII,0x0092942A,Awarded to those who have\nhoned their skills in the\nHunter Fest.
5603,4,5,99,37,2,0,0,0,0,0,0,0,0x008D36FA,Fest Echo VIII,0x0092946B,Awarded to those who have\nhoned their skills in the\nHunter Fest.
5604,4,5,99,37,2,0,0,0,0,0,0,0,0x008D3709,Fest Echo IX,0x009294AC,Awarded to those who have\nhoned their skills in the\nHunter Fest.
5605,4,5,99,37,2,0,0,0,0,0,0,0,0x008D3716,Fest Echo X,0x009294ED,Awarded to those who have\nhoned their skills in the\nHunter Fest.
5606,4,5,99,37,6,0,0,0,0,0,0,0,0x008D3722,HC Crafting Tkt,0x0092952E,Awarded to those who have\nhoned their skills in the\nHunter Fest.
5607,4,5,99,14,3,0,0,0,0,0,0,0,0x008D3732,Blue Hunter Hide,0x0092956F,"The hide of the ever-present\n""Blue Hunter"". It seems to\ncome from a young specimen."
5608,4,5,99,14,1,0,0,0,0,0,0,0,0x008D3743,Red Hunter Hide,0x009295C3,"The hide of the ever-present\n""Red Hunter"". It seems to\ncome from a young specimen."
5609,4,5,99,27,5,0,0,0,0,0,0,0,0x008D3753,Anti-Dragon Steel,0x0010C4EE,ある事態を想定し、ギルドが\n工房へ開発を依頼した合金。\n龍属性が高くなるように配合。
5610,4,5,99,33,2,0,0,0,0,0,0,0,0x008D3765,Eastern Bamboo,0x00929616,Bamboo bought from a distant\nland by the Hunter's Guild.\nUsed during an annual event.
5611,4,5,99,33,4,0,0,0,0,0,0,0,0x008D3774,Eastern Strip,0x0092966C,A paper strip used during an\nannual event. Make your wish\nand bring it to the Smithy!
5612,4,5,99,33,6,0,0,0,0,0,0,0,0x008D3782,Refreshing Fan,0x0010C5D9,体に向けて扇ぐことで、少し\n涼しくなる気がする道具。\n誰かに扇いでもらうのが一番。
5613,4,5,99,33,8,0,0,0,0,0,0,0,0x008D3791,Midsummer Memory,0x0010C62A,温暖期の暑い中、狩りをした\nときの思い出。この時期は、\nうちわが手放せない。
5614,4,5,99,15,1,0,0,0,0,0,0,0,0x008D37A2,Mezeporta Flower,0x0010C675,メゼポルタ広場の近くで栽培\nしている花。管理人は、あの\n花売り娘らしい。
5615,4,5,99,9,0,0,0,0,0,0,0,0,0x008D37B3,Shiny White Shell,0x0010C6BC,正体不明のモンスターの素材。\n表面の光沢の度合いから、\n最近の甲殻のようだ。
5616,4,5,99,24,0,0,0,0,0,0,0,0,0x008D37C5,Moonlight Booze,0x009296C2,An eastern wine said to be\nespecially smooth when drunk\nunder the moon's glow.
5617,4,5,99,15,4,0,0,0,0,0,0,0,0x008D37D5,Moonlight Herb,0x00929711,A nocturnal plant whose\nvery existence remained\nunknown until recently.
5618,4,5,99,9,0,0,0,0,0,0,0,0,0x008D37E4,Silver Wings,0x00929759,The silver feather of a\ncertain monster. Carried\nby many as a charm.
5619,4,5,99,9,0,0,0,0,0,0,0,0,0x008D37F1,Silver Fur,0x0092979E,The silver pelt of a certain\nmonster. Carried by many as\na charm.
5620,4,5,99,9,0,0,0,0,0,0,0,0,0x008D37FC,Silver Pinion,0x009297E0,The silver flight feather\nof a certain monster.\nCarried by many as a charm.
5621,4,5,99,34,2,0,0,0,0,0,0,0,0x008D380A,Flourishing Coin,0x0010C884,採集を極めたハンターの証。\nその功績から世界の繁栄に\n貢献したと称えられるほど。
5622,4,5,99,1,1,0,0,0,0,0,0,0,0x008D381B,Grt Flare Jewel,0x000F800B,ある種の鉱石から生産された\n防具を強化できる素材。種類\nによって多彩な変化を見せる。
5623,4,5,99,1,10,0,0,0,0,0,0,0,0x008D382B,Grt Pierce Jewel,0x000F800B,ある種の鉱石から生産された\n防具を強化できる素材。種類\nによって多彩な変化を見せる。
5624,4,5,99,1,0,0,0,0,0,0,0,0,0x008D383C,Grt Blast Jewel,0x000F800B,ある種の鉱石から生産された\n防具を強化できる素材。種類\nによって多彩な変化を見せる。
5625,4,5,99,27,0,0,0,0,0,0,0,0,0x008D384C,Old W.Meteorite,0x0010C8D3,遥か昔に空から落下した星鉄\nが、環境により白く変化した\nもの。白星鉄よりレアである。
5626,4,5,99,37,5,0,0,0,0,0,0,0,0x008D385C,Dragon Twins Tkt,0x0092982C,Instructions on forging the\nDual Drakes. Bring them to\nthe Smithy!
5627,4,5,99,37,3,0,0,0,0,0,0,0,0x008D386D,Dual Ice Tkt,0x0092986F,Instructions on forging the\nDual Ice. Bring them to the\nSmithy!
5628,4,5,99,37,0,0,0,0,0,0,0,0,0x008D387A,I.Bowgun Ticket,0x009298AF,Instructions on forging the\nIthna Bowgun. Bring them to\nthe Smithy!
5629,4,5,99,37,0,0,0,0,0,0,0,0,0x008D388A,I.Bullet Ticket,0x009298F3,Instructions on forging the\nIthna Bullet. Bring them to\nthe Smithy!
5630,4,5,99,37,0,0,0,0,0,0,0,0,0x008D389A,I.Blaster Ticket,0x00929937,Instructions on forging the\nIthna Blast. Bring them to\nthe Smithy!
5631,4,5,99,37,0,0,0,0,0,0,0,0,0x008D38AB,I.Assault Ticket,0x0092997A,Instructions on forging the\nIthna Assault. Bring them to\nthe Smithy!
5632,4,5,99,37,0,0,0,0,0,0,0,0,0x008D38BC,S.Bowgun Ticket,0x009299BF,Instructions on forging the\nThalata Bowgun. Bring them\nto the Smithy!
5633,4,5,99,37,0,0,0,0,0,0,0,0,0x008D38CC,S.Bullet Ticket,0x00929A05,Instructions on forging the\nThalata Bullet. Bring them\nto the Smithy!
5634,4,5,99,37,0,0,0,0,0,0,0,0,0x008D38DC,S.Blaster Ticket,0x00929A4B,Instructions on forging the\nThalata Blast. Bring them\nto the Smithy!
5635,4,5,99,37,0,0,0,0,0,0,0,0,0x008D38ED,S.Assault Ticket,0x00929A90,Instructions on forging the\nThalata Assault. Bring them\nto the Smithy!
5636,4,5,99,37,0,0,0,0,0,0,0,0,0x008D38FE,Siena Tkt: Head,0x00929AD7,Instructions on forging the\nSiena armor. Bring them to\nthe Smithy!
5637,4,5,99,37,0,0,0,0,0,0,0,0,0x008D390E,Siena Tkt: Chest,0x00929B1A,Instructions on forging the\nSiena armor. Bring them to\nthe Smithy!
5638,4,5,99,37,0,0,0,0,0,0,0,0,0x008D391F,Siena Tkt: Arms,0x00929B5D,Instructions on forging the\nSiena armor. Bring them to\nthe Smithy!
5639,4,5,99,37,0,0,0,0,0,0,0,0,0x008D392F,Siena Tkt: Waist,0x00929BA0,Instructions on forging the\nSiena armor. Bring them to\nthe Smithy!
5640,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3940,Siena Tkt: Legs,0x00929BE3,Instructions on forging the\nSiena armor. Bring them to\nthe Smithy!
5641,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3950,Sasa's Love Letter,0x0010CBC9,胸の内を認めた達筆な手紙。\n凛とした女性を思わせるが、\n僅かに動揺も見られる。
5642,4,5,99,33,0,0,0,0,0,0,0,0,0x008D3963,Rabbit Gloves,0x00929C26,A pair of small gloves made\nto be used with a foreign\ntool. Warm and comforting.
5643,4,5,99,27,1,0,0,0,0,0,0,0,0x008D3971,Daorite Ore,0x0010CC5B,身の毛のよだつ真紅の鉱石。\nありふれた鉱石が古龍の血を\n浴びて変質したとの説もある。
5644,4,5,99,27,0,0,0,0,0,0,0,0,0x008D397D,Pale Daorite,0x0010CCAE,決して溶けない特殊な氷。\n安定した低温が、古龍さえも\n氷漬けにすると言われる。
5645,4,5,99,27,5,0,0,0,0,0,0,0,0x008D398A,Purple Daorite,0x0010CCFB,決して溶けない特殊な氷。\n結晶が鋭利な形状に変化し、\n武器の斬れ味を強化する。
5646,4,5,99,33,5,0,0,0,0,0,0,0,0x008D3999,Auspicious Twine,0x0010CD48,高い身分に相応しい美麗な糸。\n神の乗り物である紫色の雲を\n紡いで作られたと伝えられる。
5647,4,5,99,1,2,0,0,0,0,0,0,0,0x008D39AA,Song of Streams,0x00929C77,An idea beyond the reach\nof human thought. Revealed\nby listening to nature.
5648,4,5,99,1,2,0,0,0,0,0,0,0,0x008D39BA,Song of Boulders,0x00929CC3,An idea beyond the reach\nof human thought. Revealed\nby listening to nature.
5649,4,5,99,1,2,0,0,0,0,0,0,0,0x008D39CB,Song of Plateaus,0x00929D0F,An idea beyond the reach\nof human thought. Revealed\nby listening to nature.
5650,4,5,99,1,2,0,0,0,0,0,0,0,0x008D39DC,Song of Fallen Trees,0x00929D5B,An idea beyond the reach\nof human thought. Revealed\nby listening to nature.
5651,4,5,99,1,2,0,0,0,0,0,0,0,0x008D39F1,Song of Mists,0x00929DA7,An idea beyond the reach\nof human thought. Revealed\nby listening to nature.
5652,4,5,99,1,2,0,0,0,0,0,0,0,0x008D39FF,Song of the Abyss,0x00929DF3,An idea beyond the reach\nof human thought. Revealed\nby listening to nature.
5653,4,5,99,1,2,0,0,0,0,0,0,0,0x008D3A11,Song of Tornadoes,0x00929E3F,An idea beyond the reach\nof human thought. Revealed\nby listening to nature.
5654,4,5,99,1,2,0,0,0,0,0,0,0,0x008D3A23,Song of Blizzards,0x00929E8B,An idea beyond the reach\nof human thought. Revealed\nby listening to nature.
5655,4,5,99,37,4,0,0,0,0,0,0,0,0x008D3A35,S.Tweeter Ticket,0x00929ED7,Instructions on forging the\nSparking Roar. Bring them to\nthe Smithy!
5656,4,5,99,37,10,0,0,0,0,0,0,0,0x008D3A46,N.Tweeter Ticket,0x00929F1C,Instructions on forging the\nNaga Roar. Bring them to the\nSmithy!
5657,4,5,99,37,1,0,0,0,0,0,0,0,0x008D3A57,S.Fanfare Ticket,0x00929F5D,Instructions on forging the\nSamaran Finale. Bring them\nto the Smithy!
5658,4,5,99,37,6,0,0,0,0,0,0,0,0x008D3A68,N.Fanfare Ticket,0x00929FA3,Instructions on forging the\nFrozen Finale. Bring them\nto the Smithy!
5659,4,5,99,37,4,0,0,0,0,0,0,0,0x008D3A79,Gauss Tkt: Head,0x00929FE8,Instructions on forging the\nGauss armor. Bring them to\nthe Smithy!
5660,4,5,99,37,4,0,0,0,0,0,0,0,0x008D3A89,Gauss Tkt: Chest,0x0092A02B,Instructions on forging the\nGauss armor. Bring them to\nthe Smithy!
5661,4,5,99,37,4,0,0,0,0,0,0,0,0x008D3A9A,Gauss Tkt: Arms,0x0092A06E,Instructions on forging the\nGauss armor. Bring them to\nthe Smithy!
5662,4,5,99,37,4,0,0,0,0,0,0,0,0x008D3AAA,Gauss Tkt: Waist,0x0092A0B1,Instructions on forging the\nGauss armor. Bring them to\nthe Smithy!
5663,4,5,99,37,4,0,0,0,0,0,0,0,0x008D3ABB,Gauss Tkt: Legs,0x0092A0F4,Instructions on forging the\nGauss armor. Bring them to\nthe Smithy!
5664,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3ACB,Weber Tkt: Head,0x0092A137,Instructions on forging the\nWeber armor. Bring them to\nthe Smithy!
5665,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3ADB,Weber Tkt: Chest,0x0092A17A,Instructions on forging the\nWeber armor. Bring them to\nthe Smithy!
5666,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3AEC,Weber Tkt: Arms,0x0092A1BD,Instructions on forging the\nWeber armor. Bring them to\nthe Smithy!
5667,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3AFC,Weber Tkt: Waist,0x0092A200,Instructions on forging the\nWeber armor. Bring them to\nthe Smithy!
5668,4,5,99,37,0,0,0,0,0,0,0,0,0x008D3B0D,Weber Tkt: Legs,0x0092A243,Instructions on forging the\nWeber armor. Bring them to\nthe Smithy!
5669,4,5,99,37,10,0,0,0,0,0,0,0,0x008D3B1D,Gilbert Tkt: Head,0x0092A286,Instructions on forging the\nGilbert armor. Bring them to\nthe Smithy!
5670,4,5,99,37,10,0,0,0,0,0,0,0,0x008D3B2F,Gilbert Tkt: Chest,0x0092A2CB,Instructions on forging the\nGilbert armor. Bring them to\nthe Smithy!
5671,4,5,99,37,10,0,0,0,0,0,0,0,0x008D3B42,Gilbert Tkt: Arms,0x0092A310,Instructions on forging the\nGilbert armor. Bring them to\nthe Smithy!
5672,4,5,99,37,10,0,0,0,0,0,0,0,0x008D3B54,Gilbert Tkt: Waist,0x0092A355,Instructions on forging the\nGilbert armor. Bring them to\nthe Smithy!
5673,4,5,99,37,10,0,0,0,0,0,0,0,0x008D3B67,Gilbert Tkt: Legs,0x0092A39A,Instructions on forging the\nGilbert armor. Bring them to\nthe Smithy!
5674,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3B79,Toria Ticket 1,0x0092A3DF,Instructions on forging the\nTriad Earring. Bring them to\nthe Smithy!
5675,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3B88,Toria Ticket 2,0x0092A424,Instructions on forging the\nTriad Earring. Bring them to\nthe Smithy!
5676,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3B97,Toria Ticket 3,0x0092A469,Instructions on forging the\nTriad Earring. Bring them to\nthe Smithy!
5677,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3BA6,Toria Ticket 4,0x0092A4AE,Instructions on forging the\nTriad Earring. Bring them to\nthe Smithy!
5678,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3BB5,Toria Ticket 5,0x0092A4F3,Instructions on forging the\nTriad Earring. Bring them to\nthe Smithy!
5679,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3BC4,Toria Ticket 6,0x0092A538,Instructions on forging the\nTriad Earring. Bring them to\nthe Smithy!
5680,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3BD3,Toria Ticket 7,0x0092A57D,Instructions on forging the\nTriad Earring. Bring them to\nthe Smithy!
5681,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3BE2,Toria Ticket 8,0x0092A5C2,Instructions on forging the\nTriad Earring. Bring them to\nthe Smithy!
5682,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3BF1,BP14 Ticket 1,0x0092A607,"A ticket made of special,\nrare paper. Can be exchanged\nfor a special item."
5683,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3BFF,BP14 Ticket 2,0x0092A652,"A ticket made of special,\nrare paper. Can be exchanged\nfor a special item."
5684,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3C0D,BP14 Ticket 3,0x0092A69D,"A ticket made of special,\nrare paper. Can be exchanged\nfor a special item."
5685,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3C1B,BP14 Ticket 4,0x0092A6E8,"A ticket made of special,\nrare paper. Can be exchanged\nfor a special item."
5686,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3C29,BP14 Ticket 5,0x0092A733,"A ticket made of special,\nrare paper. Can be exchanged\nfor a special item."
5687,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3C37,BP14 Ticket 6,0x0092A77E,"A ticket made of special,\nrare paper. Can be exchanged\nfor a special item."
5688,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3C45,BP14 Ticket 7,0x0092A7C9,"A ticket made of special,\nrare paper. Can be exchanged\nfor a special item."
5689,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3C53,BP14 Ticket 8,0x0092A814,"A ticket made of special,\nrare paper. Can be exchanged\nfor a special item."
5690,4,5,99,37,4,0,0,0,0,0,0,0,0x008D3C61,Cloud Buster Tkt,0x0092A85F,Instructions on forging the\nCloud Buster I. Bring them\nto the Smithy!
5691,4,5,99,37,1,0,0,0,0,0,0,0,0x008D3C72,Fire Blade Tkt,0x0092A8A5,Instructions on forging the\nFiery Blade I. Bring them to\nthe Smithy!
5692,4,5,99,37,5,0,0,0,0,0,0,0,0x008D3C81,Dragoon Swrd Tkt,0x0092A8EA,Instructions on forging the\nDragoon Sword I. Bring them\nto the Smithy!
5693,4,5,99,37,3,0,0,0,0,0,0,0,0x008D3C92,Gratitude Tkt 5,0x0092A931,A token of gratitude given\nto hunters who have long\nventured into the unknown.
5694,4,5,99,37,6,0,0,0,0,0,0,0,0x008D3CA2,Lucius's Plea Ⅰ,0x0092A980,Proof that Lucius accepted\nyou as a competent hunter.\nUsed to initiate a Quest.
5695,4,5,99,37,6,0,0,0,0,0,0,0,0x008D3CB3,Lucius's Plea Ⅱ,0x0092A9D0,Proof that Lucius accepted\nyou as a competent hunter.\nUsed to initiate a Quest.
5696,4,5,99,37,6,0,0,0,0,0,0,0,0x008D3CC4,Lucius's Plea Ⅲ,0x0092AA20,Proof that Lucius accepted\nyou as a competent hunter.\nUsed to initiate a Quest.
5697,4,5,10,80,6,0,0,0,0,0,0,0,0x008D3CD5,Refreshing Drink,0x0010D0A5,風呂あがりに飲むことで、\n火照った体を冷ませる。\nスカッと、さわやか！！
5698,4,5,10,18,7,0,0,0,0,0,0,0,0x008D3CE6,Steamed Bread,0x0010D0EC,もふもふと甘くうまい、\n温泉の蒸気で蒸されたパン。\n湯の印が付いている。
5699,4,5,10,45,4,0,0,0,0,0,0,0,0x008D3CF4,Rich Fruit,0x0010D133,食べやすい形に進化した果実。\nまろやかな口当たり、\nしかも…酸っぱくない！！
5700,4,5,99,34,4,0,0,0,0,0,0,0,0x008D3CFF,Gold Denarius,0x0092AA70,A golden Roman coin.\nNot usable outside of their\nmighty empire.
5701,4,5,99,34,0,0,0,0,0,0,0,0,0x008D3D0D,Silver Denarius,0x0092AAB0,A silver Roman coin.\nNot usable outside of their\nmighty empire.
5702,4,5,99,34,7,0,0,0,0,0,0,0,0x008D3D1D,Copper Denarius,0x0092AAF0,A copper Roman coin.\nNot usable outside of their\nmighty empire.
5703,4,5,5,26,7,40,500,80,0,0,0,0,0x008D3D2D,Blast S,0x0010D253,特殊な液体を仕込んだ弾丸。\n地面に着弾すると化学反応を\n起こす。最大５発。
5704,4,5,5,26,1,41,500,80,0,0,0,0,0x008D3D35,Fire Blast S,0x0010D29C,特殊な液体を仕込んだ火属性\nの弾丸。地面に着弾すると\n化学反応を起こす。最大５発。
5705,4,5,5,26,6,42,500,80,0,0,0,0,0x008D3D42,Water Blast S,0x0010D2ED,特殊な液体を仕込んだ水属性\nの弾丸。地面に着弾すると\n化学反応を起こす。最大５発。
5706,4,5,5,26,4,43,500,80,0,0,0,0,0x008D3D50,Thndr Blast S,0x0010D33E,特殊な液体を仕込んだ雷属性\nの弾丸。地面に着弾すると\n化学反応を起こす。最大５発。
5707,4,5,5,26,3,44,500,80,0,0,0,0,0x008D3D5E,Ice Blast S,0x0010D38F,特殊な液体を仕込んだ氷属性\nの弾丸。地面に着弾すると\n化学反応を起こす。最大５発。
5708,4,5,5,26,5,45,500,80,0,0,0,0,0x008D3D6A,Drgn Blast S,0x0010D3E0,特殊な液体を仕込んだ龍属性\nの弾丸。地面に着弾すると\n化学反応を起こす。最大５発。
5709,4,5,99,24,8,0,500,80,0,0,0,0,0x008D3D77,Blasting Fluid,0x0092AB30,A special liquid used to\ncraft explosive shots.
5710,3,4,3,18,2,0,0,0,0,0,0,0,0x008D3D86,Soothing Seed,0x0092AB60,Bury this in the ground to\ncreate your own safe space.\nWhy not take a breather?
